survey_id,trip_id,landing_date,gaul_1_code,gaul_1_name,gaul_2_code,gaul_2_name,n_fishers,trip_duration_hrs,gear,vessel_type,catch_habitat,catch_outcome,n_catch,catch_taxon,scientific_name,length_cm,catch_kg,catch_price,tot_catch_kg,tot_catch_price
apobg7g9x9c5ZqHbcn69T3,TRIP_754514965,2026-03-06,1492,Sofala,104410,Beira,1,10.0833333333333,Gill Net,Dugout Canoe,Estuary,1,1,HIX,Hilsa kelee,17.5,0.177803031660852,,1.34944103206337,700
apobg7g9x9c5ZqHbcn69T3,TRIP_754514965,2026-03-06,1492,Sofala,104410,Beira,1,10.0833333333333,Gill Net,Dugout Canoe,Estuary,1,2,OBJ,Scomberoides tol,12.5,0.0511030908091732,,1.34944103206337,700
apobg7g9x9c5ZqHbcn69T3,TRIP_754514965,2026-03-06,1492,Sofala,104410,Beira,1,10.0833333333333,Gill Net,Dugout Canoe,Estuary,1,2,OBJ,Scomberoides tol,17.5,0.274904130480497,,1.34944103206337,700
apobg7g9x9c5ZqHbcn69T3,TRIP_754514979,2026-03-06,1492,Sofala,104410,Beira,1,10,Gill Net,Dugout Canoe,Estuary,1,1,EYV,Thryssa vitrirostris,12.5,,,,700
apobg7g9x9c5ZqHbcn69T3,TRIP_754514979,2026-03-06,1492,Sofala,104410,Beira,1,10,Gill Net,Dugout Canoe,Estuary,1,1,EYV,Thryssa vitrirostris,17.5,,,,700
apobg7g9x9c5ZqHbcn69T3,TRIP_754514979,2026-03-06,1492,Sofala,104410,Beira,1,10,Gill Net,Dugout Canoe,Estuary,1,1,EYV,Thryssa vitrirostris,7.5,,,,700
apobg7g9x9c5ZqHbcn69T3,TRIP_754514979,2026-03-06,1492,Sofala,104410,Beira,1,10,Gill Net,Dugout Canoe,Estuary,1,2,LHT,Trichiurus lepturus,45,0.226274749861753,,,700
apobg7g9x9c5ZqHbcn69T3,TRIP_754514979,2026-03-06,1492,Sofala,104410,Beira,1,10,Gill Net,Dugout Canoe,Estuary,1,2,LHT,Trichiurus lepturus,55,0.218601878967471,,,700
apobg7g9x9c5ZqHbcn69T3,TRIP_754514979,2026-03-06,1492,Sofala,104410,Beira,1,10,Gill Net,Dugout Canoe,Estuary,1,2,LHT,Trichiurus lepturus,65,0.378253183872812,,,700
apobg7g9x9c5ZqHbcn69T3,TRIP_754514979,2026-03-06,1492,Sofala,104410,Beira,1,10,Gill Net,Dugout Canoe,Estuary,1,3,JOU,Johnius dussumieri,12.5,0.139820349950857,,,700
apobg7g9x9c5ZqHbcn69T3,TRIP_754514979,2026-03-06,1492,Sofala,104410,Beira,1,10,Gill Net,Dugout Canoe,Estuary,1,3,JOU,Johnius dussumieri,17.5,1.34494094919644,,,700
apobg7g9x9c5ZqHbcn69T3,TRIP_754514988,2026-03-06,1492,Sofala,104410,Beira,1,11.25,Gill Net,Dugout Canoe,Estuary,1,1,HIX,Hilsa kelee,12.5,1.86423149031695,,2.84214816445164,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_754514988,2026-03-06,1492,Sofala,104410,Beira,1,11.25,Gill Net,Dugout Canoe,Estuary,1,1,HIX,Hilsa kelee,17.5,0.977916674134684,,2.84214816445164,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_754523297,2026-03-06,1492,Sofala,104410,Beira,1,6.91666666666667,Gill Net,Dugout Canoe,Estuary,1,1,LKR,Otolithes ruber,,5,,,1000
apobg7g9x9c5ZqHbcn69T3,TRIP_754523297,2026-03-06,1492,Sofala,104410,Beira,1,6.91666666666667,Gill Net,Dugout Canoe,Estuary,1,2,LHT,Trichiurus lepturus,35,0.0495869908763583,,,1000
apobg7g9x9c5ZqHbcn69T3,TRIP_754523297,2026-03-06,1492,Sofala,104410,Beira,1,6.91666666666667,Gill Net,Dugout Canoe,Estuary,1,2,LHT,Trichiurus lepturus,45,0.67882424958526,,,1000
apobg7g9x9c5ZqHbcn69T3,TRIP_754523297,2026-03-06,1492,Sofala,104410,Beira,1,6.91666666666667,Gill Net,Dugout Canoe,Estuary,1,2,LHT,Trichiurus lepturus,55,0.218601878967471,,,1000
apobg7g9x9c5ZqHbcn69T3,TRIP_754523297,2026-03-06,1492,Sofala,104410,Beira,1,6.91666666666667,Gill Net,Dugout Canoe,Estuary,1,3,EYV,Thryssa vitrirostris,12.5,,,,1000
apobg7g9x9c5ZqHbcn69T3,TRIP_754523297,2026-03-06,1492,Sofala,104410,Beira,1,6.91666666666667,Gill Net,Dugout Canoe,Estuary,1,3,EYV,Thryssa vitrirostris,17.5,,,,1000
apobg7g9x9c5ZqHbcn69T3,TRIP_754523297,2026-03-06,1492,Sofala,104410,Beira,1,6.91666666666667,Gill Net,Dugout Canoe,Estuary,1,4,JOU,Johnius dussumieri,12.5,0.442764441511047,,,1000
apobg7g9x9c5ZqHbcn69T3,TRIP_754523297,2026-03-06,1492,Sofala,104410,Beira,1,6.91666666666667,Gill Net,Dugout Canoe,Estuary,1,4,JOU,Johnius dussumieri,17.5,1.28380726968751,,,1000
apobg7g9x9c5ZqHbcn69T3,TRIP_754523297,2026-03-06,1492,Sofala,104410,Beira,1,6.91666666666667,Gill Net,Dugout Canoe,Estuary,1,4,JOU,Johnius dussumieri,7.5,0.0107780916975167,,,1000
apobg7g9x9c5ZqHbcn69T3,TRIP_754540390,2026-03-06,1492,Sofala,104410,Beira,2,12.8333333333333,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,12.5,1.72969932091264,,4.84125237497754,3000
apobg7g9x9c5ZqHbcn69T3,TRIP_754540390,2026-03-06,1492,Sofala,104410,Beira,2,12.8333333333333,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,17.5,3.1115530540649,,4.84125237497754,3000
apobg7g9x9c5ZqHbcn69T3,TRIP_755045183,2026-03-05,1492,Sofala,104410,Beira,2,12.3,Long Line,Dugout Canoe,Estuary,1,1,LKR,Otolithes ruber,,3,,3,600
apobg7g9x9c5ZqHbcn69T3,TRIP_755045186,2026-03-05,1492,Sofala,104410,Beira,2,12.6666666666667,Long Line,Dugout Canoe,Estuary,1,1,AUD,Plicofollis dussumieri,,20,,20,1800
apobg7g9x9c5ZqHbcn69T3,TRIP_755045187,2026-03-05,1492,Sofala,104410,Beira,3,13.3833333333333,Long Line,Dugout Canoe,Estuary,1,1,AUD,Plicofollis dussumieri,,35,,55,4700
apobg7g9x9c5ZqHbcn69T3,TRIP_755045187,2026-03-05,1492,Sofala,104410,Beira,3,13.3833333333333,Long Line,Dugout Canoe,Estuary,1,2,DDP,Muraenesox bagio,,20,,55,4700
apobg7g9x9c5ZqHbcn69T3,TRIP_755081336,2026-03-04,1490,Nampula,104383,Moma,5,6.31666666666667,Gill Net,Motorized Boat,Open sea,1,1,DRL,Drepane longimana,,189,,189,4800
apobg7g9x9c5ZqHbcn69T3,TRIP_756026408,2026-01-22,1490,Nampula,104371,Angoche,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_756026419,2026-01-28,1490,Nampula,104371,Angoche,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_756155812,2026-01-12,1484,Cabo Delgado,104308,Ibo,25,8,Purse Seine,Motorized Boat,Open sea,1,1,CJC,Caesio caerulaurea,,200,,200,8000
apobg7g9x9c5ZqHbcn69T3,TRIP_756155875,2026-01-14,1484,Cabo Delgado,104308,Ibo,17,4.98333333333333,Trawl Net,Planked Canoe,Seagrass,1,1,LOV,Leptoscarus vaigiensis,,58,,58,5000
apobg7g9x9c5ZqHbcn69T3,TRIP_756162186,2025-10-24,1490,Nampula,104371,Angoche,6,5.05,Trawl Net,Planked Canoe,Open sea,1,1,CJC,Caesio caerulaurea,7.5,,,,10000
apobg7g9x9c5ZqHbcn69T3,TRIP_756314225,2026-03-12,1485,Cidade De Maputo,104322,Cidade De Maputo,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_756315307,2026-03-12,1485,Cidade De Maputo,104322,Cidade De Maputo,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_756546635,2026-03-12,1485,Cidade De Maputo,104322,Cidade De Maputo,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_756760975,2026-03-13,1485,Cidade De Maputo,104322,Cidade De Maputo,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_756812399,2026-03-13,1485,Cidade De Maputo,104322,Cidade De Maputo,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_757622046,2026-03-16,1487,Inhambane,104350,Zavala,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_757708342,2026-03-16,1490,Nampula,104371,Angoche,3,10,Gill Net,Planked Canoe,Open sea,1,1,SDB,Sardinella albella,,40,,40,500
apobg7g9x9c5ZqHbcn69T3,TRIP_757711248,2026-03-16,1490,Nampula,104371,Angoche,8,9,Trawl Net,Planked Canoe,Estuary,1,1,ILS,Sillago sihama,,10,,10,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_757721275,2026-03-16,1490,Nampula,104371,Angoche,4,8,Hand Line,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,10,,10,1500
apobg7g9x9c5ZqHbcn69T3,TRIP_757723710,2026-03-16,1490,Nampula,104371,Angoche,3,12,Gill Net,Motorized Boat,Open sea,1,1,UUS,Chlorurus sordidus,,40,,40,2500
apobg7g9x9c5ZqHbcn69T3,TRIP_757725919,2026-03-16,1490,Nampula,104371,Angoche,3,11,Gill Net,Motorized Boat,Open sea,1,1,HHF,Hemiramphus far,,40,,40,500
apobg7g9x9c5ZqHbcn69T3,TRIP_757748333,2026-03-16,1485,Cidade De Maputo,104322,Cidade De Maputo,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_758045383,2026-03-17,1490,Nampula,104371,Angoche,3,9,Gill Net,Planked Canoe,Open sea,1,1,SDB,Sardinella albella,,40,,40,1800
apobg7g9x9c5ZqHbcn69T3,TRIP_758060585,2026-03-17,1490,Nampula,104371,Angoche,2,10,Hand Line,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,40,,40,800
apobg7g9x9c5ZqHbcn69T3,TRIP_758062832,2026-03-17,1490,Nampula,104371,Angoche,3,10,Gill Net,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,10,,10,800
apobg7g9x9c5ZqHbcn69T3,TRIP_758065403,2026-03-17,1490,Nampula,104371,Angoche,2,9,Hand Line,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,40,,40,900
apobg7g9x9c5ZqHbcn69T3,TRIP_758069972,2026-03-17,1490,Nampula,104371,Angoche,3,10,Gill Net,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,90,,90,2500
apobg7g9x9c5ZqHbcn69T3,TRIP_758071992,2026-03-17,1490,Nampula,104371,Angoche,3,11,Gill Net,Motorized Boat,Open sea,1,1,KAH,Pomadasys kaakan,,40,,40,1500
apobg7g9x9c5ZqHbcn69T3,TRIP_758073560,2026-03-17,1490,Nampula,104371,Angoche,3,10,Gill Net,Motorized Boat,Open sea,1,1,QCY,Pomadasys furcatus,,90,,90,1800
apobg7g9x9c5ZqHbcn69T3,TRIP_758075604,2026-03-17,1490,Nampula,104371,Angoche,9,5,Trawl Net,Motorized Boat,Estuary,1,1,SCD,Portunus pelagicus,,40,,40,1600
apobg7g9x9c5ZqHbcn69T3,TRIP_758190756,2026-03-17,1485,Cidade De Maputo,104322,Cidade De Maputo,6,12.0333333333333,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,300,,300,8000
apobg7g9x9c5ZqHbcn69T3,TRIP_758190765,2026-03-17,1485,Cidade De Maputo,104322,Cidade De Maputo,6,11.2166666666667,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,250,,250,6000
apobg7g9x9c5ZqHbcn69T3,TRIP_758190772,2026-03-17,1485,Cidade De Maputo,104322,Cidade De Maputo,7,12,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,650,,650,10500
apobg7g9x9c5ZqHbcn69T3,TRIP_758266273,2025-10-07,,,,,6,,Gill Net,Motorized Boat,3,1,1,RUS,Decapterus russelli,,,,,8000
apobg7g9x9c5ZqHbcn69T3,TRIP_758266281,2026-03-18,,,,,1,,Hand Line,Dugout Canoe,3,1,1,EEA,Epinephelus fasciatus,,20,,20,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_758393856,2026-03-18,1490,Nampula,104371,Angoche,7,5,Trawl Net,Motorized Boat,Estuary,1,1,SCD,Portunus pelagicus,,40,,40,1800
apobg7g9x9c5ZqHbcn69T3,TRIP_758394934,2026-03-18,1490,Nampula,104371,Angoche,6,5,Trawl Net,Motorized Boat,Estuary,1,1,ILS,Sillago sihama,,40,,40,1500
apobg7g9x9c5ZqHbcn69T3,TRIP_758404843,2026-03-18,1490,Nampula,104371,Angoche,8,4,Trawl Net,Motorized Boat,Estuary,1,1,ILS,Sillago sihama,,90,,90,1900
apobg7g9x9c5ZqHbcn69T3,TRIP_758405671,2026-03-18,1490,Nampula,104371,Angoche,8,5,Trawl Net,Motorized Boat,Estuary,1,1,ILS,Sillago sihama,,10,,10,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_758412457,2026-03-18,1490,Nampula,104371,Angoche,3,8,Gill Net,Motorized Boat,Open sea,1,1,PEO,Pellona ditchela,,90,,90,2200
apobg7g9x9c5ZqHbcn69T3,TRIP_758427695,2026-03-18,1485,Cidade De Maputo,104322,Cidade De Maputo,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_758520445,2026-03-18,1485,Cidade De Maputo,104322,Cidade De Maputo,6,10.75,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,450,,450,10000
apobg7g9x9c5ZqHbcn69T3,TRIP_758520460,2026-03-18,1485,Cidade De Maputo,104322,Cidade De Maputo,5,10.9,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,300,,300,9000
apobg7g9x9c5ZqHbcn69T3,TRIP_758520466,2026-03-18,1485,Cidade De Maputo,104322,Cidade De Maputo,5,10.2,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,600,,600,12000
apobg7g9x9c5ZqHbcn69T3,TRIP_758520471,2026-03-18,1485,Cidade De Maputo,104322,Cidade De Maputo,6,11.4833333333333,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,550,,550,12000
apobg7g9x9c5ZqHbcn69T3,TRIP_758597451,2026-03-19,,,,,22,,Purse Seine,Motorized Boat,3,1,1,SDB,Sardinella albella,,180,,180,12000
apobg7g9x9c5ZqHbcn69T3,TRIP_758727180,2026-03-19,1490,Nampula,104383,Moma,3,6.71666666666667,Gill Net,Planked Canoe,Shore,1,1,LKR,Otolithes ruber,,15,,15,650
apobg7g9x9c5ZqHbcn69T3,TRIP_758737191,2026-03-19,1485,Cidade De Maputo,104322,Cidade De Maputo,2,8.45,Gill Net,Motorized Boat,Shore,1,1,HIX,Hilsa kelee,,8,,14,1000
apobg7g9x9c5ZqHbcn69T3,TRIP_758737191,2026-03-19,1485,Cidade De Maputo,104322,Cidade De Maputo,2,8.45,Gill Net,Motorized Boat,Shore,1,2,HIX,Hilsa kelee,,6,,14,1000
apobg7g9x9c5ZqHbcn69T3,TRIP_758857525,2026-03-19,1487,Inhambane,104342,Inhassoro,4,31,Hand Line,Motorized Boat,Rocky area / Reef base,1,1,EMP,Lethrinidae,,18,,35,4500
apobg7g9x9c5ZqHbcn69T3,TRIP_758857525,2026-03-19,1487,Inhambane,104342,Inhassoro,4,31,Hand Line,Motorized Boat,Rocky area / Reef base,1,2,DOX,Coryphaenidae,,17,,35,4500
apobg7g9x9c5ZqHbcn69T3,TRIP_759611547,2026-03-23,1490,Nampula,104371,Angoche,3,6,Gill Net,Motorized Boat,Open sea,1,1,PNI,Penaeus indicus,,40,,40,800
apobg7g9x9c5ZqHbcn69T3,TRIP_759615311,2026-03-23,1490,Nampula,104371,Angoche,3,6,Gill Net,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,90,,90,1200
apobg7g9x9c5ZqHbcn69T3,TRIP_759620792,2026-03-23,1490,Nampula,104371,Angoche,2,7,Gill Net,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,90,,90,1000
apobg7g9x9c5ZqHbcn69T3,TRIP_759625572,2026-03-23,1490,Nampula,104371,Angoche,3,9,Hand Line,Motorized Boat,Open sea,1,1,ESR,Stolephorus commersonii,,10,,10,2500
apobg7g9x9c5ZqHbcn69T3,TRIP_759629602,2026-03-23,1490,Nampula,104371,Angoche,3,10,Gill Net,Motorized Boat,Open sea,1,1,NSI,Scolopsis bimaculata,,160,,160,1500
apobg7g9x9c5ZqHbcn69T3,TRIP_759633115,2026-03-23,1490,Nampula,104371,Angoche,3,4,Gill Net,Motorized Boat,Open sea,1,1,RFP,Parupeneus barberinus,,250,,250,1700
apobg7g9x9c5ZqHbcn69T3,TRIP_759645906,2026-03-23,1490,Nampula,104371,Angoche,6,4.98333333333333,Trawl Net,Motorized Boat,Estuary,1,1,ILS,Sillago sihama,,90,,90,1900
apobg7g9x9c5ZqHbcn69T3,TRIP_759647009,2026-03-23,1490,Nampula,104371,Angoche,7,4,Trawl Net,Motorized Boat,Estuary,1,1,SCD,Portunus pelagicus,,10,,10,950
apobg7g9x9c5ZqHbcn69T3,TRIP_759653080,2026-03-23,1490,Nampula,104371,Angoche,9,2,Trawl Net,Motorized Boat,Estuary,1,1,ILS,Sillago sihama,,40,,40,3500
apobg7g9x9c5ZqHbcn69T3,TRIP_759655828,2026-03-23,1490,Nampula,104371,Angoche,3,6.61666666666667,Gill Net,Motorized Boat,Open sea,1,1,LIG,Saurida tumbil,,10,,10,2500
apobg7g9x9c5ZqHbcn69T3,TRIP_759658281,2026-03-23,1490,Nampula,104371,Angoche,6,5,Trawl Net,Motorized Boat,Estuary,1,1,ILS,Sillago sihama,,90,,90,1600
apobg7g9x9c5ZqHbcn69T3,TRIP_759659511,2026-03-23,1490,Nampula,104371,Angoche,7,5,Trawl Net,Motorized Boat,Estuary,1,1,SQF,Loligo forbesii,,40,,40,2500
apobg7g9x9c5ZqHbcn69T3,TRIP_759666323,2026-03-23,1490,Nampula,104371,Angoche,3,7,Gill Net,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,40,,40,1500
apobg7g9x9c5ZqHbcn69T3,TRIP_759750207,2026-03-23,1485,Cidade De Maputo,104322,Cidade De Maputo,5,11.4833333333333,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,800,,800,10000
apobg7g9x9c5ZqHbcn69T3,TRIP_759750217,2026-03-23,1485,Cidade De Maputo,104322,Cidade De Maputo,6,10.7833333333333,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,560,,560,8000
apobg7g9x9c5ZqHbcn69T3,TRIP_759750224,2026-03-23,1485,Cidade De Maputo,104322,Cidade De Maputo,5,12.1666666666667,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,450,,450,7500
apobg7g9x9c5ZqHbcn69T3,TRIP_759876098,2026-03-11,1484,Cabo Delgado,104320,Pemba,8,4.63333333333333,Gill Net,Motorized Boat,Open sea,1,1,HHF,Hemiramphus far,,60,,60,10000
apobg7g9x9c5ZqHbcn69T3,TRIP_759880859,2026-03-24,1484,Cabo Delgado,104320,Pemba,17,4.71666666666667,Purse Seine,Motorized Boat,Open sea,1,1,DCC,Decapterus macrosoma,,120,,120,20000
apobg7g9x9c5ZqHbcn69T3,TRIP_759975716,2026-03-24,1490,Nampula,104371,Angoche,20,10,Hand Line,Planked Canoe,Open sea,1,1,RFQ,Parupeneus indicus,,5,,5,2500
apobg7g9x9c5ZqHbcn69T3,TRIP_759979166,2026-03-24,1490,Nampula,104371,Angoche,3,10,Gill Net,Motorized Boat,Open sea,1,1,EEA,Epinephelus fasciatus,,90,,90,950
apobg7g9x9c5ZqHbcn69T3,TRIP_759981195,2026-03-24,1490,Nampula,104371,Angoche,3,9,Gill Net,Motorized Boat,Open sea,1,1,EEA,Epinephelus fasciatus,,160,,160,1300
apobg7g9x9c5ZqHbcn69T3,TRIP_759986482,2026-03-24,1490,Nampula,104371,Angoche,3,10,Gill Net,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,90,,90,1800
apobg7g9x9c5ZqHbcn69T3,TRIP_759996515,2026-03-24,1490,Nampula,104371,Angoche,3,10,Gill Net,Motorized Boat,Open sea,1,1,GQV,Plectorhinchus orientalis,,40,,40,1400
apobg7g9x9c5ZqHbcn69T3,TRIP_760285108,2026-03-25,,,,,3,,Gill Net,Dugout Canoe,3,1,1,LJV,Lutjanus fulvus,,20,,20,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_760469443,2026-03-24,1490,Nampula,104371,Angoche,3,11,Gill Net,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,40,,40,1200
apobg7g9x9c5ZqHbcn69T3,TRIP_760469452,2026-03-24,1490,Nampula,104371,Angoche,2,9,Hand Line,Motorized Boat,Open sea,1,1,LBR,Gymnocranius spp,,40,,40,850
apobg7g9x9c5ZqHbcn69T3,TRIP_760469464,2026-03-24,1490,Nampula,104371,Angoche,2,10,Hand Line,Motorized Boat,Open sea,1,1,LZM,Chelon macrolepis,,40,,40,800
apobg7g9x9c5ZqHbcn69T3,TRIP_760469477,2026-03-24,1490,Nampula,104371,Angoche,3,10,Gill Net,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,40,,40,1800
apobg7g9x9c5ZqHbcn69T3,TRIP_760469494,2026-03-24,1490,Nampula,104371,Angoche,8,11,Hand Line,Planked Canoe,Open sea,1,1,SPS,Drepane punctata,,590,,590,8500
apobg7g9x9c5ZqHbcn69T3,TRIP_760469522,2026-03-24,1490,Nampula,104371,Angoche,8,5,Trawl Net,Motorized Boat,Estuary,1,1,MUD,Scylla serrata,,18,,18,1900
apobg7g9x9c5ZqHbcn69T3,TRIP_760469544,2026-03-25,1490,Nampula,104371,Angoche,24,8,Purse Seine,Planked Canoe,Open sea,1,1,SDB,Sardinella albella,,160,,160,4500
apobg7g9x9c5ZqHbcn69T3,TRIP_760469582,2026-03-25,1490,Nampula,104371,Angoche,3,10,Gill Net,Motorized Boat,Open sea,1,1,SCD,Portunus pelagicus,,10,,10,900
apobg7g9x9c5ZqHbcn69T3,TRIP_760469604,2026-03-25,1490,Nampula,104371,Angoche,3,10,Hand Line,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,10,,10,2500
apobg7g9x9c5ZqHbcn69T3,TRIP_760469615,2026-03-25,1490,Nampula,104371,Angoche,3,10,Hand Line,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,40,,40,1000
apobg7g9x9c5ZqHbcn69T3,TRIP_760469624,2026-03-25,1490,Nampula,104371,Angoche,2,9,Hand Line,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,10,,10,1800
apobg7g9x9c5ZqHbcn69T3,TRIP_760508706,2026-03-25,1494,Zambézia,104459,Quelimane,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_760586084,2026-03-25,1485,Cidade De Maputo,104322,Cidade De Maputo,6,11.15,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,500,,500,10000
apobg7g9x9c5ZqHbcn69T3,TRIP_760586091,2026-03-25,1485,Cidade De Maputo,104322,Cidade De Maputo,5,10.45,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,400,,400,9000
apobg7g9x9c5ZqHbcn69T3,TRIP_760586097,2026-03-25,1485,Cidade De Maputo,104322,Cidade De Maputo,6,9.96666666666667,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,1200,,1200,15000
apobg7g9x9c5ZqHbcn69T3,TRIP_760677610,2026-03-26,1485,Cidade De Maputo,104322,Cidade De Maputo,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_760866296,2026-03-26,,,,,3,,Gill Net,Dugout Canoe,3,1,1,IUU,Siganus sutor,,20,,40,2500
apobg7g9x9c5ZqHbcn69T3,TRIP_760866296,2026-03-26,,,,,3,,Gill Net,Dugout Canoe,3,1,2,RPY,Parupeneus cyclostomus,,20,,40,2500
apobg7g9x9c5ZqHbcn69T3,TRIP_760933978,2026-03-25,1487,Inhambane,104342,Inhassoro,10,6.91666666666667,Spear Gun,Motorized Boat,Rocky area / Reef base,1,1,SNX,Lutjanidae,,76,,76,18000
apobg7g9x9c5ZqHbcn69T3,TRIP_760992370,2026-03-24,1492,Sofala,104410,Beira,6,11.1833333333333,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,,1155,,1155,45000
apobg7g9x9c5ZqHbcn69T3,TRIP_760992381,2026-03-26,1492,Sofala,104410,Beira,7,10.3333333333333,Gill Net,Motorized Boat,Estuary,1,1,HIX,Hilsa kelee,,1085,,1085,49000
apobg7g9x9c5ZqHbcn69T3,TRIP_760992387,2026-03-26,1492,Sofala,104410,Beira,6,10.2166666666667,Gill Net,Motorized Boat,Estuary,1,1,HIX,Hilsa kelee,,560,,560,23000
apobg7g9x9c5ZqHbcn69T3,TRIP_760992394,2026-03-26,1492,Sofala,104410,Beira,6,10.4166666666667,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,,245,,245,17000
apobg7g9x9c5ZqHbcn69T3,TRIP_761582447,2026-03-28,1487,Inhambane,104350,Zavala,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_762010764,2026-03-30,1490,Nampula,104371,Angoche,7,7,Trawl Net,Motorized Boat,Estuary,1,1,ILS,Sillago sihama,,10,,10,1800
apobg7g9x9c5ZqHbcn69T3,TRIP_762012628,2026-03-30,1490,Nampula,104371,Angoche,8,7,Trawl Net,Motorized Boat,Estuary,1,1,KAH,Pomadasys kaakan,,10,,10,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_762016844,2026-03-30,1490,Nampula,104371,Angoche,3,9.5,Gill Net,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,40,,40,2500
apobg7g9x9c5ZqHbcn69T3,TRIP_762020328,2026-03-30,1490,Nampula,104371,Angoche,3,8,Gill Net,Motorized Boat,Open sea,1,1,TAI,Megalops cyprinoides,,10,,10,1500
apobg7g9x9c5ZqHbcn69T3,TRIP_762039470,2026-03-30,1490,Nampula,104371,Angoche,9,6,Trawl Net,Motorized Boat,Estuary,1,1,SCD,Portunus pelagicus,,40,,40,1600
apobg7g9x9c5ZqHbcn69T3,TRIP_762148905,2026-03-30,1485,Cidade De Maputo,104322,Cidade De Maputo,6,9.36666666666667,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,700,,700,12000
apobg7g9x9c5ZqHbcn69T3,TRIP_762148918,2026-03-30,1485,Cidade De Maputo,104322,Cidade De Maputo,5,8.88333333333333,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,500,,500,3
apobg7g9x9c5ZqHbcn69T3,TRIP_762148935,2026-03-30,1485,Cidade De Maputo,104322,Cidade De Maputo,6,9.88333333333333,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,300,,300,8000
apobg7g9x9c5ZqHbcn69T3,TRIP_762222418,2026-03-30,1487,Inhambane,104350,Zavala,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_762448978,2026-03-31,1490,Nampula,104383,Moma,15,4,Trawl Net,Planked Canoe,Shore,1,1,HIX,Hilsa kelee,,200,,201.081551004686,3500
